"מספר היטל סחר","כותרת","תיאור טובין בהיטל","שם קבוצת מדינות","מזהה קבוצת מדינות","תאריך סיום היטל סחר","תאריך התחלה","ספרת ביקורת","שם מדינה","סטאטוס היטל סחר","טבלת היטל סחר","סיווג","תאריך סיום חקירה","האם קבוצת מדינות","סוג ספר מכס","מזהה ספק","שם ספק","מזהה מדינה","תיאור טובין בהיטל"
"23310006","023310006","כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","4","","היטל","6","2304000000/4","","false","1","","","",""
"23310006","023310006","כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","4","","היטל","140","2304000000/4","","false","1","","","",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","יוון","היטל","161","4805250000/5","","false","1","","","300",""
"23310006","023310006","כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","4","","היטל","90","2304000000/4","","false","1","","","",""
"273130005","273130005","קשתות פלדה )עם תפר וללא תפר( מפלדת פחמן ______)LEETS NOBRAC(בקטרים מ- ""3 עד ""81","","","","2010-09-13T00:00:00+02:00","2","הרפובליקה העממית של סין","ערבות זמנית בוטלה","61","7307992000/2","2011-03-12T00:00:00+02:00","false","1","","","156",""
"23390008","023390008","כוספה מסויה","","","2003-04-30T00:00:00+03:00","2002-05-26T00:00:00+03:00","4","","היטל","104","2304000000/4","","false","1","","","",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"23390008","023390008","כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","4","","היטל","91","2304000000/4","","false","1","","","",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"23390008","023390008","כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","4","","היטל","81","2304000000/4","","false","1","","","",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"23390008","023390008","כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","4","","היטל","7","2304000000/4","","false","1","","","",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2003-04-30T00:00:00+03:00","2002-05-26T00:00:00+03:00","1","","היטל","55","2305000000/1","","false","1","","","",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","1","","היטל","122","2305000000/1","","false","1","","","",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","1","","היטל","105","2305000000/1","","false","1","","","",""
"70053004","070053004","זכוכית צפה","","","","2016-04-18T00:00:00+03:00","2","טורקיה","ערבות זמנית בוטלה","15","7005299000/2","2016-10-17T00:00:00+03:00","false","1","","","792",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","1","","היטל","44","2305000000/1","","false","1","","","",""
"8211005","הסכם ארה""ב","שקדים בקליפותיהם שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","7","ארצות הברית","היטל","35","0802119000/7","","false","1","","","840",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2003-04-30T00:00:00+03:00","2002-05-26T00:00:00+03:00","9","","היטל","55","2306000000/9","","false","1","","","",""
"8221004","הסכם ארה""ב","שקדים מקולפים שמקורם בארה""ב","","","2018-12-31T00:00:00+02:00","2004-01-01T00:00:00+02:00","5","ארצות הברית","היטל","117","0802129000/5","","false","1","","","840",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","9","","היטל","122","2306000000/9","","false","1","","","",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","פולין","ערבות זמנית בוטלה","58","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","616",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","9","","היטל","105","2306000000/9","","false","1","","","",""
"23410004","023410004","כוספה למעט כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","9","","היטל","44","2306000000/9","","false","1","","","",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","פורטוגל","ערבות זמנית בוטלה","111","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","620",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2003-04-30T00:00:00+03:00","2002-05-26T00:00:00+03:00","1","","היטל","156","2305000000/1","","false","1","","","",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","פורטוגל","ערבות זמנית בוטלה","127","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","620",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","1","","היטל","8","2305000000/1","","false","1","","","",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","פורטוגל","ערבות זמנית בוטלה","70","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","620",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","1","","היטל","106","2305000000/1","","false","1","","","",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","פורטוגל","ערבות זמנית בוטלה","160","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","620",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","1","","היטל","66","2305000000/1","","false","1","","","",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","8","פורטוגל","ערבות זמנית בוטלה","58","4805240000/8","2011-04-26T00:00:00+03:00","false","1","","","620",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2003-04-30T00:00:00+03:00","2002-05-26T00:00:00+03:00","9","","היטל","156","2306000000/9","","false","1","","","",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2003-07-31T00:00:00+03:00","2003-06-09T00:00:00+03:00","9","","היטל","8","2306000000/9","","false","1","","","",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","8","פינלנד","ערבות זמנית בוטלה","111","4805240000/8","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","246",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2005-08-18T00:00:00+03:00","2003-08-18T00:00:00+03:00","9","","היטל","106","2306000000/9","","false","1","","","",""
"23490006","023490006","כוספה למעט כוספה מסויה","","","2007-08-18T00:00:00+03:00","2005-08-24T00:00:00+03:00","9","","היטל","66","2306000000/9","","false","1","","","",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הממלכה המאוחדת","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","826",""
"25232901","025232901","מלט אפור פורטלנד בתפזורת","","","2005-09-30T00:00:00+03:00","2004-04-01T00:00:00+02:00","8","","היטל","107","2523290000/8","","false","1","","","",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הממלכה המאוחדת","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","826",""
"25232901","025232901","מלט אפור פורטלנד בתפזורת","","","2006-12-06T00:00:00+02:00","2005-10-12T00:00:00+02:00","8","","היטל","56","2523290000/8","","false","1","","","",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הממלכה המאוחדת","ערבות זמנית בוטלה","70","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","826",""
"25232901","025232901","מלט אפור פורטלנד בתפזורת","","","2008-06-06T00:00:00+03:00","2006-12-07T00:00:00+02:00","8","","היטל","108","2523290000/8","","false","1","","","",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","הממלכה המאוחדת","ערבות זמנית בוטלה","160","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","826",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","","2010-01-01T00:00:00+02:00","3","הממלכה המאוחדת","ערבות זמנית בוטלה","58","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","826",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","יוון","ערבות זמנית בוטלה","111","4805120000/3","2011-04-26T00:00:00+03:00","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","300",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","","2010-01-01T00:00:00+02:00","3","יוון","ערבות זמנית בוטלה","127","4805120000/3","2011-04-26T00:00:00+03:00","false","1","","","300",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","ספרד","היטל","112","4805250000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","724",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","","היטל","159","4805110000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","",""
"48051502","048051502","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","ספרד","היטל","71","4805250000/5","","false","1","2072630","INTERNATIONAL PAPER CONSULTING GMBH (IPC-GERMANY)","724",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","","היטל","159","4805120000/3","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","",""
"48051601","048051601","מוצרי נייר חומים ממוחזרים_כל יצרן אחר","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","ספרד","היטל","161","4805250000/5","","false","1","","","724",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","","היטל","159","4805190000/8","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","8","","היטל","159","4805240000/8","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","פולין","היטל","159","4805250000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","616",""
"48051205","048051205","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","","היטל","159","4805250000/5","","false","1","2252277","HEINR.AUG.SCHOELLER SOHNE GMBH &CO.KG","",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","פולין","היטל","94","4805250000/5","","false","1","","","616",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","","היטל","94","4805110000/5","","false","1","","","",""
"48051403","048051403","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","5","פולין","היטל","112","4805250000/5","","false","1","2024128","RACCOLTA,MOLNAR & GREINER GMBH","616",""
"48051304","048051304","מוצרי נייר חומים ממוחזרים","","","2009-12-31T00:00:00+02:00","2009-10-01T00:00:00+02:00","3","","היטל","94","4805120000/3","","false","1","","","",""
